Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ09,OUT045,2640.329548
DRZ11,OUT046,2078.344344
FDK41,OUT049,1426.91274
FDE56,OUT049,918.9706767
FDH34,OUT013,3096.197998
DRI49,OUT013,1299.435264
DRI59,OUT046,3783.177576
DRC36,OUT049,2861.862629
FDS15,OUT019,244.6236611
FDI07,OUT018,3101.035407
FDZ15,OUT018,1966.586731
NCX41,OUT027,5527.654926
NCO29,OUT019,383.3891673
FDF57,OUT013,2771.751969
FDI33,OUT035,1462.240453
DRJ47,OUT049,2860.657796
FDB34,OUT046,1423.96429
FDY22,OUT027,3451.963641
DRL11,OUT017,2580.857251
FDY46,OUT035,3096.882955
FDG17,OUT013,3971.304081
FDE52,OUT018,1448.555918
DRP47,OUT027,6274.416038
FDO01,OUT010,291.9959058
FDL09,OUT046,2785.219194
FDR57,OUT013,2543.151239
DRD37,OUT035,702.2112747
FDQ36,OUT027,1095.306662
FDL33,OUT049,3119.463185
FDL48,OUT045,704.109738
FDL28,OUT049,3858.289341
NCN29,OUT046,702.2112747
FDO13,OUT035,2687.475789
FDB38,OUT045,2631.556509
FDI36,OUT035,3109.546854
FDI58,OUT035,1469.074635
FDH22,OUT018,2084.211329
FDQ27,OUT013,1594.586682
FDT33,OUT046,2703.654293
FDC56,OUT045,2015.805873
FDF14,OUT046,2470.102254
FDQ39,OUT017,3107.358829
NCM43,OUT017,2649.856156
FDS46,OUT035,2053.545512
FDI22,OUT049,3442.010252
NCE43,OUT045,2790.762463
FDZ36,OUT010,558.8916301
FDR13,OUT019,275.8691024
FDP46,OUT018,1459.675758
FDW56,OUT019,465.0615517
FDB40,OUT017,2415.406784
FDM28,OUT018,2917.767627
FDV49,OUT013,4124.794635
NCS53,OUT018,2517.190285
FDO03,OUT049,3855.472745
FDT15,OUT035,3096.62375
FDD33,OUT049,3850.162293
FDX13,OUT017,3995.443975
FDH60,OUT013,3118.066598
DRH51,OUT046,1423.96429
NCL07,OUT049,693.4709577
FDW51,OUT045,3491.992503
FDF21,OUT019,483.3571903
FDH26,OUT019,299.0623419
FDJ03,OUT049,705.5620681
FDU35,OUT017,1546.862389
DRL01,OUT018,3559.288159
FDE59,OUT045,693.1893188
FDI60,OUT035,1018.402391
DRH39,OUT035,1251.277608
FDK36,OUT049,702.984486
FDN52,OUT045,1419.138297
FDU12,OUT017,4038.784322
NCT05,OUT027,6235.935687
FDS37,OUT027,3062.120401
FDK24,OUT017,702.2112747
DRF36,OUT013,3098.107735
FDN46,OUT010,230.0978184
NCN06,OUT045,2638.914276
FDD59,OUT035,1292.299198
FDM14,OUT045,1614.705214
FDO10,OUT018,846.6439485
FDU35,OUT013,1552.615192
NCA30,OUT018,3089.2127
NCO41,OUT049,1545.261489
FDI24,OUT046,2860.889302
FDZ16,OUT046,3107.213101
FDV47,OUT046,1347.615601
FDV16,OUT045,693.1893188
FDZ22,OUT035,1345.762395
FDO20,OUT010,584.3032372
FDW38,OUT013,846.2547855
FDW52,OUT045,2649.272407
FDT43,OUT019,129.7147168
NCS29,OUT045,4103.670403
NCC31,OUT017,2465.488753
FDA21,OUT017,3096.234888
FDQ55,OUT046,1927.619432
NCE54,OUT049,1147.135564
FDD45,OUT017,1507.585686
NCP17,OUT017,1018.402391
FDR47,OUT035,3107.669138
DRM35,OUT013,2879.820206
FDR47,OUT019,492.8029262
FDX19,OUT010,566.0327492
FDV22,OUT027,4125.33107
FDQ46,OUT027,3017.203547
DRO47,OUT045,1705.277992
FDB44,OUT010,588.1778692
FDN02,OUT010,589.9901415
FDW10,OUT045,2843.555522
FDJ41,OUT019,551.807064
FDM50,OUT046,847.2518152
FDW10,OUT035,2863.840207
FDY48,OUT049,1590.582652
NCE30,OUT027,5614.85531
FDO04,OUT045,846.6439485
FDQ26,OUT010,166.4529589
NCX29,OUT018,2413.256641
FDE39,OUT046,1931.80079
NCR54,OUT027,5457.24213
NCP55,OUT027,1670.792866
FDX22,OUT017,3498.956177
FDI05,OUT035,1064.55632
FDC51,OUT027,3280.331611
FDC10,OUT013,2015.805873
FDJ46,OUT045,2860.645174
FDV10,OUT010,91.57592054
FDX12,OUT027,6155.792096
FDL43,OUT019,190.9346683
DRB13,OUT046,3097.63175
FDF59,OUT027,3337.261694
FDT35,OUT049,2763.447892
NCJ19,OUT035,847.2518152
FDT35,OUT018,2778.503428
FDI48,OUT046,704.109738
DRC24,OUT019,335.2064175
NCZ05,OUT017,1592.220509
FDJ57,OUT049,3098.112358
FDX11,OUT017,3095.91565
FDE09,OUT035,1672.549344
NCK06,OUT049,2058.580954
DRE37,OUT017,3098.75985
FDV56,OUT046,1595.635148
FDY43,OUT017,2749.461811
FDV35,OUT013,2462.793904
FDF05,OUT019,582.1249496
FDA36,OUT035,3096.62375
FDS13,OUT027,6242.876719
FDU47,OUT013,2098.302441
FDI36,OUT010,504.5388433
FDH48,OUT046,1423.96429
FDZ14,OUT013,2077.218567
FDS46,OUT013,2075.524095
FDE21,OUT017,1931.80079
FDA26,OUT049,3586.221399
FDV12,OUT046,1573.446871
FDL46,OUT019,278.8841139
FDN57,OUT013,2102.217898
NCJ18,OUT017,1931.80079
FDO36,OUT045,2937.456169
FDX55,OUT018,3347.478849
FDT25,OUT019,284.6019219
FDD16,OUT049,1122.483656
NCX18,OUT013,3109.121103
NCG55,OUT018,1896.208533
NCV18,OUT049,1355.179103
NCS18,OUT035,1606.45521
FDC37,OUT045,1606.45521
FDE47,OUT046,2078.344344
DRG49,OUT019,523.7274732
FDC39,OUT049,3408.995989
FDH24,OUT019,381.6238432
FDV39,OUT027,5448.317679
NCL17,OUT045,2109.022457
NCY53,OUT035,1881.139317
FDH52,OUT013,1017.178505
NCD19,OUT018,846.2547855
FDI44,OUT046,1150.986322
DRD49,OUT027,6260.62762
FDN08,OUT035,2001.94884
FDO20,OUT027,6297.307589
FDY02,OUT046,4046.366345
FDX23,OUT045,1494.917141
FDX01,OUT017,1926.091941
FDH20,OUT027,2598.410768
NCX41,OUT017,3499.632955
FDD21,OUT027,3048.076801
DRH11,OUT019,178.4343647
DRE60,OUT018,3506.68173
FDB10,OUT013,3931.457953
FDH38,OUT013,1931.80079
NCL07,OUT018,693.1893188
FDD48,OUT046,1881.139317
NCT54,OUT027,2555.15872
FDF32,OUT027,5500.812675
DRH51,OUT045,1444.181382
DRG03,OUT035,2480.875732
NCY42,OUT019,315.3591298
FDH32,OUT017,1524.857554
NCJ06,OUT027,3075.748895
FDH47,OUT027,2599.168632
FDZ08,OUT018,1346.232978
FDK16,OUT017,1527.272985
DRG01,OUT018,1129.767544
NCM53,OUT027,2655.257737
NCB07,OUT035,3117.219573
NCZ06,OUT035,4003.755075
FDU48,OUT049,2089.366901
NCB55,OUT027,1675.453847
FDP15,OUT013,4043.706668
FDF17,OUT046,3109.090817
NCN06,OUT049,2652.089121
DRM48,OUT018,693.1893188
FDH10,OUT046,3088.709411
FDC60,OUT018,1444.181382
FDE35,OUT018,846.9799124
DRI23,OUT013,2636.9078
NCR38,OUT013,4006.91115
FDP04,OUT035,944.6277215
NCW17,OUT045,2089.366901
FDX34,OUT017,2077.218567
NCK53,OUT045,1552.615192
NCO54,OUT010,167.8054398
NCH55,OUT046,2083.748797
FDT44,OUT027,3063.062811
DRG49,OUT046,3961.470093
FDX46,OUT010,166.5381586
DRG36,OUT049,2835.541569
FDU37,OUT049,1323.814287
FDK10,OUT049,2988.143931
DRF37,OUT027,6199.270859
FDC44,OUT035,1796.006346
FDP15,OUT046,4013.743612
FDZ27,OUT027,1275.506338
FDY22,OUT019,319.3048284
DRG51,OUT035,2688.729911
FDN58,OUT045,3860.969968
FDW01,OUT049,2463.609814
FDX24,OUT018,1495.345854
FDO51,OUT017,693.4709577
FDJ52,OUT027,4117.100142
NCY06,OUT010,296.6880619
FDE20,OUT018,2763.996515
FDT23,OUT010,179.0051484
FDQ51,OUT046,702.691332
FDE35,OUT046,898.787987
FDB46,OUT013,3492.395878
NCG19,OUT035,3862.176894
NCL06,OUT018,3758.666094
FDT36,OUT019,81.33899485
FDC56,OUT049,2076.601528
FDJ26,OUT049,3492.14888
FDZ59,OUT017,2771.567007
FDV11,OUT027,4910.123623
FDR13,OUT010,264.5406456
FDI15,OUT018,3780.415101
FDF47,OUT018,3480.740938
NCB54,OUT019,297.510879
NCK19,OUT027,5430.214077
FDX16,OUT017,2429.681285
FDL50,OUT045,2082.331658
NCE31,OUT035,693.1893188
DRJ01,OUT049,2627.673695
FDE22,OUT013,2597.606858
FDY20,OUT019,223.4909932
NCO14,OUT045,695.3401045
NCR50,OUT017,2430.538589
DRM47,OUT017,3098.75985
FDO27,OUT010,285.9414562
FDJ20,OUT027,3281.400581
NCX17,OUT013,3914.378191
FDG59,OUT049,693.1893188
FDD52,OUT045,1612.059547
FDO48,OUT017,3645.438215
FDC59,OUT019,166.2234717
FDS15,OUT018,1606.45521
FDB47,OUT035,3500.013568
FDV14,OUT019,221.3368447
FDB27,OUT013,3108.62251
FDA35,OUT035,2078.344344
FDN51,OUT018,3778.545406
FDO39,OUT019,456.292568
FDB28,OUT049,3120.735962
DRJ25,OUT046,704.109738
FDH46,OUT027,2651.750015
FDI10,OUT045,2860.337165
FDU21,OUT018,693.1893188
FDD09,OUT049,2947.517925
FDD10,OUT046,2922.754558
FDN31,OUT010,486.0466365
FDA46,OUT018,3101.035407
FDM56,OUT046,1606.45521
FDF11,OUT010,589.0730817
FDS32,OUT018,2092.180012
NCM06,OUT013,2442.077933
FDZ26,OUT045,3950.442428
FDO01,OUT013,2088.919223
FDJ46,OUT049,2861.862629
FDG26,OUT019,580.9814403
FDZ38,OUT035,2861.38881
NCO55,OUT013,1594.586682
FDT60,OUT035,2078.344344
FDW37,OUT049,1479.638632
NCK42,OUT018,3351.784867
FDA45,OUT046,2841.437979
FDW55,OUT018,3731.348001
FDY44,OUT017,3109.157993
FDQ31,OUT017,1423.599148
FDM09,OUT049,2857.506893
FDH12,OUT018,1594.586682
NCQ43,OUT035,1641.501589
FDT33,OUT035,2749.635207
NCT41,OUT018,2417.878638
DRJ25,OUT010,118.0090793
NCQ41,OUT046,3117.968368
NCN17,OUT049,1579.02548
DRO35,OUT027,3061.942619
FDU27,OUT018,702.2112747
FDY43,OUT027,4212.913182
FDG46,OUT035,1926.091941
DRL49,OUT018,2401.637427
NCB55,OUT049,846.9799124
FDK28,OUT049,4035.172042
FDO49,OUT045,703.2458824
FDT03,OUT013,3078.680368
FDW33,OUT027,2655.92364
FDR02,OUT035,1663.524059
FDF50,OUT013,3127.976309
FDA40,OUT018,1457.719022
NCT53,OUT018,2644.38357
FDY60,OUT035,2098.302441
FDP44,OUT027,2655.257737
NCQ50,OUT045,3495.26098
NCC30,OUT017,2881.561782
FDQ60,OUT018,2067.825942
FDG41,OUT046,1614.169303
FDQ03,OUT046,3918.617573
FDM03,OUT045,1606.022532
FDZ51,OUT018,1494.917141
DRF51,OUT035,693.1893188
FDF39,OUT017,4061.487577
FDW52,OUT035,2641.252783
FDY22,OUT049,2414.173589
FDG14,OUT013,2418.795586
FDA57,OUT017,693.1893188
FDL45,OUT019,300.6871741
FDX28,OUT046,1545.690146
NCQ54,OUT013,2788.075365
FDH40,OUT045,1290.880209
FDU52,OUT035,2533.234724
FDT60,OUT010,280.8876877
FDK08,OUT045,1573.446871
FDN04,OUT049,2927.452105
FDE50,OUT013,3094.993166
FDI16,OUT049,716.5535359
FDM50,OUT049,905.4236832
NCV30,OUT049,942.4919513
FDT44,OUT013,1926.091941
FDY60,OUT013,2414.481598
FDT56,OUT017,872.3498883
FDV58,OUT018,3087.706646
FDU04,OUT013,2077.218567
NCN05,OUT027,5216.730055
FDI53,OUT018,2620.508381
FDD34,OUT046,2648.837296
FDW47,OUT027,3277.807108
FDT51,OUT027,3035.237929
FDO27,OUT013,1540.38168
NCQ18,OUT018,1583.647071
NCW05,OUT013,1614.705214
FDI15,OUT010,548.432111
NCH43,OUT010,525.4050303
FDT40,OUT049,2082.331658
NCG19,OUT017,3837.828458
NCM30,OUT035,693.4709577
FDB38,OUT017,2579.279059
FDB22,OUT046,2463.169656
FDC58,OUT046,693.7375204
NCI29,OUT013,2094.491655
FDA23,OUT010,234.488115
DRG48,OUT013,2403.411678
FDV21,OUT013,2080.963132
NCG18,OUT019,253.6387519
FDG40,OUT045,693.1893188
FDU24,OUT018,1523.827539
FDA22,OUT049,2718.450014
FDY35,OUT046,702.2112747
FDJ15,OUT045,3096.211001
NCW18,OUT018,3626.860572
FDK56,OUT018,3090.417533
FDF44,OUT046,2091.641111
FDP51,OUT049,2051.340107
FDU22,OUT027,3063.062811
FDM28,OUT017,2881.152941
NCL42,OUT046,3959.467068
FDJ15,OUT019,487.6940198
FDI32,OUT018,1881.139317
DRL11,OUT046,2585.65819
DRO59,OUT018,1123.543754
FDA07,OUT019,280.8695175
NCO53,OUT013,3093.520353
FDO21,OUT045,3798.509833
FDW39,OUT045,2882.15312
NCV17,OUT013,2089.366901
FDE22,OUT046,2579.737819
NCB06,OUT018,2579.202902
DRF48,OUT017,3096.234888
FDB05,OUT013,3974.308774
FDP28,OUT027,6272.977065
FDP23,OUT046,3528.435134
NCS41,OUT018,3088.953495
FDS40,OUT018,693.1893188
FDA16,OUT017,3530.312419
FDN20,OUT035,2749.350668
FDF04,OUT027,6586.324406
DRG36,OUT018,2781.134257
FDW16,OUT018,1494.917141
FDU09,OUT017,846.2547855
FDW01,OUT046,2463.609814
FDB15,OUT045,4129.220384
NCJ17,OUT049,1423.96429
NCT18,OUT018,3088.953495
FDG16,OUT018,3344.651813
FDP27,OUT017,3104.069833
FDQ44,OUT027,3088.725176
FDL50,OUT027,3288.455313
FDW57,OUT027,5052.126652
FDS34,OUT013,1896.208533
NCV30,OUT035,918.9706767
FDD26,OUT018,3088.953495
FDA03,OUT045,2414.549481
FDS27,OUT018,3101.035407
FDM12,OUT013,3095.582773
NCV42,OUT027,2951.292277
NCS41,OUT046,3096.167712
FDN56,OUT018,2099.458802
DRK59,OUT046,3856.558555
NCG18,OUT046,1592.220509
NCN26,OUT017,1929.632671
FDI60,OUT027,1775.049693
NCI43,OUT049,704.109738
NCL17,OUT049,2109.022457
FDQ19,OUT019,536.1261356
FDY43,OUT049,2750.963388
FDR36,OUT049,693.7375204
FDJ58,OUT049,2861.862629
DRY23,OUT045,693.7375204
FDK26,OUT027,5169.142537
DRH03,OUT045,1524.857554
FDC10,OUT010,275.2313097
FDD23,OUT013,3096.197998
FDP32,OUT045,2082.331658
FDO31,OUT035,1290.39537
FDQ57,OUT013,2413.556317
FDX32,OUT027,3774.318801
FDC39,OUT027,5600.718819
FDU55,OUT046,4053.121158
FDL45,OUT013,2077.218567
DRK37,OUT049,3099.576396
FDK22,OUT013,3497.052006
DRG37,OUT027,4008.618146
FDK22,OUT017,3496.492374
DRH36,OUT018,1043.473435
DRC36,OUT018,2853.202217
DRE03,OUT027,1099.015842
FDF34,OUT046,3117.968368
FDZ22,OUT046,1347.1593
FDC44,OUT010,283.1413459
FDN31,OUT027,5234.552169
FDO03,OUT017,3843.177385
FDA01,OUT049,895.6306756
NCH42,OUT049,3857.184786
FDF46,OUT018,1926.091941
DRL35,OUT046,693.7375204
FDW46,OUT049,1017.178505
FDB58,OUT046,2097.692734
FDD47,OUT018,2779.70826
NCO17,OUT045,1967.732648
FDJ26,OUT017,3492.631087
FDU37,OUT045,1289.809216
